PlateWell,Relative_Time_unshifted,file_path,file,p1,p2,p3,predicted_count,cell_density,total_cells_in_well,predicted_confluency,mean_area_per_mask,median_area_per_mask,lower_quartile_area_per_mask,upper_quartile_area_per_mask,Well,Row,Column,Plate,Neighbors,Group-Line_Treatment,Group-Line,Group-Treatment,combined_group,Relative Time (hrs),Merged Time,exp_rate_cell_density,logistic_k_CV_fit_cell_density,logistic_k_corr_fit_cell_density,cell_density_p0
plate2-1B7,48.381388888888885,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day3_20250517_150720/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B7_pos1_merged_02_cp_masks.png,B7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day3_20250517_150720,5261.333333333333,272703.8856329939,87265.24340255803,0.3926838545614856,299.3741228176649,270.22222222222223,157.97222222222223,411.44444444444446,B7,B,7.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,48.381388888888885,48.33277777777778,40.1390278555998,41.64661883570389,47.92585833352113,119333.86581773241
plate2-1B10,48.381388888888885,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day3_20250517_150720/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B10_pos1_merged_02_cp_masks.png,B10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day3_20250517_150720,4359.0,225934.40904857204,72299.01089554303,0.3619334824796732,332.1145988613402,302.3333333333333,184.52777777777777,453.55555555555554,B10,B,10.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,48.381388888888885,48.33277777777778,38.839194642958205,40.05406708041932,44.953462778383454,101480.72243493378
plate2-3D8,50.48416666666667,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day3_20250517_171330/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D8_pos1_merged_02_cp_masks.png,D8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day3_20250517_171330,5349.222222222223,277259.31673486275,88722.9813551561,0.4131340455530287,310.0732086472916,275.72222222222223,163.25,425.0833333333333,D8,D,8.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,48.79222222222222,48.33277777777778,37.75647449024947,39.24201197423647,45.48645691590784,127160.45351361093
plate2-3D9,50.48416666666667,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day3_20250517_171330/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D9_pos1_merged_02_cp_masks.png,D9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day3_20250517_171330,5431.888888888889,281544.07114673447,90094.10276695502,0.40823358695827483,308.70195466481226,276.1666666666667,164.52777777777777,422.52777777777777,D9,D,9.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,48.79222222222222,48.33277777777778,36.54076476623956,38.0180577262212,44.25990342566681,132337.8650946225
plate2-3D7,50.48416666666667,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day3_20250517_171330/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D7_pos1_merged_02_cp_masks.png,D7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day3_20250517_171330,4810.444444444444,249333.54503705938,79786.73441185901,0.4040803441342343,336.3359545791869,304.0,183.66666666666666,461.47222222222223,D7,D,7.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,48.79222222222222,48.33277777777778,39.79385738393952,41.171309028069544,46.8267337641783,109779.55456867984
plate2-3D10,50.48416666666667,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day3_20250517_171330/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D10_pos1_merged_02_cp_masks.png,D10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day3_20250517_171330,4944.777777777777,256296.2709563508,82014.80670603226,0.3982515290972009,328.83200024392556,298.6111111111111,178.61111111111111,450.77777777777777,D10,D,10.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,48.79222222222222,48.33277777777778,38.320982904156786,39.71094089296665,45.46504893756463,116575.26721116451
plate2-3D11,50.48416666666667,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day3_20250517_171330/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D11_pos1_merged_02_cp_masks.png,D11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day3_20250517_171330,4975.222222222223,257874.2584682498,82519.76270983994,0.40746931837120903,330.0451551302875,296.44444444444446,180.41666666666666,449.0,D11,D,11.0,plate2-3,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,48.79222222222222,48.33277777777778,36.9090628471148,38.28112898021668,43.986453586948,121055.83029239588
plate2-3D9,74.1175,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day4_20250518_165130/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D9_pos1_merged_02_cp_masks.png,D9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day4_20250518_165130,9636.111111111111,499456.0838300682,159825.94682562185,0.5919563181328616,249.18930992638778,213.77777777777777,123.77777777777777,334.3611111111111,D9,D,9.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.42555555555556,72.42555555555556,42.79320348358523,45.1202641431726,53.25159826293107,132337.8650946225
plate2-3D11,74.1175,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day4_20250518_165130/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D11_pos1_merged_02_cp_masks.png,D11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day4_20250518_165130,8410.444444444445,435927.68877985794,139496.86040955456,0.5727758199240515,272.46252491929795,234.72222222222223,135.77777777777777,364.55555555555554,D11,D,11.0,plate2-3,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.42555555555556,72.42555555555556,41.51394865819797,43.532431110116256,50.41794420104097,121055.83029239588
plate2-3D8,74.1175,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day4_20250518_165130/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D8_pos1_merged_02_cp_masks.png,D8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day4_20250518_165130,9219.222222222223,477848.02125837124,152911.3668026788,0.5875599956721129,254.06325933707882,219.44444444444446,127.0,340.77777777777777,D8,D,8.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.42555555555556,72.42555555555556,42.86252307566828,45.10995747565214,52.90717863158918,127160.45351361093
plate2-3D7,74.1175,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day4_20250518_165130/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D7_pos1_merged_02_cp_masks.png,D7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day4_20250518_165130,8462.333333333334,438617.1784442989,140357.4971021757,0.5843099360852603,276.45725552903485,240.55555555555554,139.33333333333334,372.6666666666667,D7,D,7.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.42555555555556,72.42555555555556,44.93130519589528,47.03243029916113,54.15228401117812,109779.55456867984
plate2-3D10,74.1175,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day4_20250518_165130/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D10_pos1_merged_02_cp_masks.png,D10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day4_20250518_165130,8353.555555555555,432979.04058244097,138553.29298638107,0.5651832564528528,272.4190883943637,236.33333333333334,135.97222222222223,365.77777777777777,D10,D,10.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.42555555555556,72.42555555555556,42.620559094453014,44.6571073663549,51.58504592039096,116575.26721116451
plate2-2C8,73.20222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day4_20250518_155635/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C8_pos1_merged_02_cp_masks.png,C8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day4_20250518_155635,9486.444444444445,491698.6050763166,157343.55362442133,0.6012858047540451,252.0062366276537,213.22222222222223,125.19444444444444,335.6666666666667,C8,C,8.0,plate2-2,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.45638888888888,72.42555555555556,42.1415082881265,44.452122107794565,52.552166817563695,134088.6249618389
plate2-2C7,73.20222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day4_20250518_155635/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C7_pos1_merged_02_cp_masks.png,C7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day4_20250518_155635,9233.777777777777,478602.4605432573,153152.78737384235,0.5880528752672447,254.87370068967934,221.22222222222223,129.63888888888889,343.3333333333333,C7,C,7.0,plate2-2,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.45638888888888,72.42555555555556,41.83618471612761,44.0171086877458,51.54572734362092,129815.38870698836
plate2-2C9,73.20222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day4_20250518_155635/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C9_pos1_merged_02_cp_masks.png,C9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day4_20250518_155635,8615.666666666666,446564.7067888996,142900.7061724479,0.5866581845006085,271.09313602698603,236.0,138.77777777777777,361.8888888888889,C9,C,9.0,plate2-2,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.45638888888888,72.42555555555556,45.50140599064434,47.65234747526828,54.95611693492457,109768.03641165869
plate2-2C11,73.20222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day4_20250518_155635/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C11_pos1_merged_02_cp_masks.png,C11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day4_20250518_155635,9448.444444444445,489729.0002256983,156713.28007222345,0.587913568598356,251.4830407132426,215.83333333333334,125.58333333333333,334.77777777777777,C11,C,11.0,plate2-2,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.45638888888888,72.42555555555556,43.763215705032046,46.090933230626455,54.19592900602166,126751.55893935972
plate2-2C10,73.20222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day4_20250518_155635/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C10_pos1_merged_02_cp_masks.png,C10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day4_20250518_155635,8519.222222222223,441565.826641716,141301.06452534912,0.5629976678243541,265.16891364106914,232.66666666666666,136.33333333333334,357.8888888888889,C10,C,10.0,plate2-2,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.45638888888888,72.42555555555556,43.05921679210774,45.10049267233573,52.01396499883397,115774.75529819385
plate2-1B10,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B10_pos1_merged_02_cp_masks.png,B10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,8048.777777777777,417181.8882279194,133498.20423293422,0.5441512816101534,269.2657519174766,235.38888888888889,138.19444444444446,362.05555555555554,B10,B,10.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.50138888888888,72.42555555555556,45.599389072141776,47.579505281779824,54.18212095416223,101480.72243493378
plate2-1B11,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B11_pos1_merged_02_cp_masks.png,B11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,8572.0,444301.3889342416,142176.44445895732,0.5539741238492568,259.2549318879688,225.11111111111111,131.55555555555554,346.6666666666667,B11,B,11.0,plate2-1,3.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.50138888888888,72.42555555555556,42.26293878059584,44.30567647849359,51.250979383567156,119454.80646645458
plate2-1B7,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B7_pos1_merged_02_cp_masks.png,B7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,9138.888888888889,473684.20749522187,151578.946398471,0.5748728403126114,252.2181665802783,218.22222222222223,128.52777777777777,338.77777777777777,B7,B,7.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.50138888888888,72.42555555555556,44.78236486834394,47.06859894082661,54.96395618680481,119333.86581773241
plate2-1B9,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B9_pos1_merged_02_cp_masks.png,B9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,8541.777777777777,442734.91957936384,141675.17426539643,0.5558021073584835,259.28518898772904,225.22222222222223,132.22222222222223,347.69444444444446,B9,B,9.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.50138888888888,72.42555555555556,44.42581060236744,46.52949134140043,53.669007699835255,112175.33122908122
plate2-1B8,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B8_pos1_merged_02_cp_masks.png,B8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,8968.777777777777,464867.0582955235,148757.4586545675,0.5570783524548888,247.30959254364006,214.66666666666666,123.66666666666667,334.19444444444446,B8,B,8.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,72.50138888888888,72.42555555555556,45.135763329182765,47.354134627697796,54.939850887703216,114962.72522820203
plate2-1B9,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B9_pos1_merged_02_cp_masks.png,B9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,20524.555555555555,1063822.7415528859,340423.27729692345,0.8087666092751191,157.55577499727053,132.55555555555554,83.66666666666667,202.66666666666666,B9,B,9.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.16805555555555,118.16805555555555,45.616173595277274,49.815325457111385,56.49712642219718,112175.33122908122
plate2-1B10,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B10_pos1_merged_02_cp_masks.png,B10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,19984.666666666668,1035839.3790699767,331468.60130239255,0.8150321052169409,162.2633002139438,135.11111111111111,85.11111111111111,207.55555555555554,B10,B,10.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.16805555555555,118.16805555555555,47.09350092063699,51.19714769068781,57.66366098820753,101480.72243493378
plate2-1B11,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B11_pos1_merged_02_cp_masks.png,B11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,20411.777777777777,1057977.276864647,338552.7285966871,0.8013098243039091,156.5748310865664,132.0,83.11111111111111,201.66666666666666,B11,B,11.0,plate2-1,3.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.16805555555555,118.16805555555555,44.1650111822759,48.27019975220836,54.77360623669442,119454.80646645458
plate2-1B8,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B8_pos1_merged_02_cp_masks.png,B8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,20861.222222222223,1081272.749439944,346007.2798207821,0.8241494536826467,157.4053857236532,131.33333333333334,82.88888888888889,201.77777777777777,B8,B,8.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.16805555555555,118.16805555555555,45.510860279766014,49.81545105243323,56.72748226168808,114962.72522820203
plate2-1B7,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B7_pos1_merged_02_cp_masks.png,B7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,21510.88888888889,1114946.0814913064,356782.7460772181,0.8221963601841547,151.94820067914014,127.55555555555556,81.11111111111111,194.44444444444446,B7,B,7.0,plate2-1,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.16805555555555,118.16805555555555,45.36023714455964,49.80390564489589,56.9940708948256,119333.86581773241
plate2-2C10,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C10_pos1_merged_02_cp_masks.png,C10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,18900.555555555555,979648.0500422455,313487.3760135186,0.7808844985027124,165.20639811454882,138.22222222222223,86.72222222222223,211.66666666666666,C10,C,10.0,plate2-2,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.20694444444445,118.16805555555555,43.35141599566514,47.1550012534193,53.12330379965141,115774.75529819385
plate2-2C11,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C11_pos1_merged_02_cp_masks.png,C11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,20745.666666666668,1075283.3077889406,344090.65849246096,0.8142277107089672,156.6564028211789,131.0,82.66666666666667,199.66666666666666,C11,C,11.0,plate2-2,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.20694444444445,118.16805555555555,43.45653292946584,47.70550845092971,54.56659693267417,126751.55893935972
plate2-2C8,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C8_pos1_merged_02_cp_masks.png,C8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,20976.222222222223,1087233.3956983944,347914.6866234862,0.8298515906553479,157.36843643798667,131.44444444444446,83.66666666666667,201.11111111111111,C8,C,8.0,plate2-2,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.20694444444445,118.16805555555555,42.4818815147683,46.7275989640197,53.58640829251349,134088.6249618389
plate2-2C9,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C9_pos1_merged_02_cp_masks.png,C9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,19741.777777777777,1023250.0334458484,327440.0107026715,0.8124402731407557,163.36413786844093,134.88888888888889,84.55555555555556,206.72222222222223,C9,C,9.0,plate2-2,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.20694444444445,118.16805555555555,45.35482462941134,49.41774670530511,55.86962923523452,109768.03641165869
plate2-2C7,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C7_pos1_merged_02_cp_masks.png,C7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,19947.777777777777,1033927.3650044642,330856.7568014285,0.8040105535932217,160.8506495081876,135.77777777777777,85.77777777777777,207.55555555555554,C7,C,7.0,plate2-2,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.20694444444445,118.16805555555555,42.12231319021835,46.125596659447524,52.505011354373124,129815.38870698836
plate2-3D10,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D10_pos1_merged_02_cp_masks.png,D10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,19106.0,990296.5862083083,316894.90758665866,0.7912748999120087,165.25704440362762,135.44444444444446,83.66666666666667,211.22222222222223,D10,D,10.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.2525,118.16805555555555,43.3751782568859,47.20794299037865,53.22483573734289,116575.26721116451
plate2-3D11,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D11_pos1_merged_02_cp_masks.png,D11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,19007.666666666668,985199.8017264451,315263.9365524624,0.7880567058506225,165.014676071892,135.77777777777777,84.33333333333333,210.77777777777777,D11,D,11.0,plate2-3,5.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.2525,118.16805555555555,42.48370259017773,46.26184888383576,52.1838397231109,121055.83029239588
plate2-3D7,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D7_pos1_merged_02_cp_masks.png,D7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,20020.444444444445,1037693.8023503835,332062.01675212267,0.7985987905212997,158.81279922807087,132.5,82.66666666666667,204.66666666666666,D7,D,7.0,plate2-3,8.0,CTL_0.01uM,CTL,0.01uM,CTL_0.01uM_CTL_0.01uM,118.2525,118.16805555555555,45.55951511598308,49.6610564904089,56.166491862428636,109779.55456867984
